"A bus has 7 passengers. At the next stop, 2 get off and 7 get on. How many passengers are there now?",9,16,12,11,C) 12,"Starting with 7, subtract 2 who got off (5) and add 7 who got on, giving 12.",Puzzles,Logic Puzzles
"Find the next number in the series: 280, 27, 280, 27, 280, ?",29,27,25,31,B) 27,"The series alternates between 280 and 27. Since the last number is 280, the next number = 27.",Puzzles,Pattern Puzzles
"A person walks 14 km north, then 13 km south. How far is he from the starting point?",27 km,13 km,14 km,1 km,D) 1 km,"Walking in opposite directions, the net distance is |14 - 13| = 1 km from the start.",Puzzles,Direction Puzzles
"A person walks 19 km east, then 11 km further east. How far is he from the starting point?",30 km,8 km,19 km,11 km,A) 30 km,Walking in the same direction adds the distances: 19 + 11 = 30 km.,Puzzles,Direction Puzzles
Is 1225 a prime number?,Cannot be determined,No,Yes,Only if even,B) No,"1225 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
match: a group of lions is called what?,A stamp,A pride,Carrot,A window,B) A pride,A group of lions is called a pride.,Puzzles,Matching Puzzles
"Find the missing number in the series: 29, 39, ?, 59, 69.",58,49,39,56,B) 49,"The series increases by 10 each time, so the missing number = 39 + 10 = 49.",Puzzles,Number Puzzles
"A bus has 33 passengers. At the next stop, 30 get off and 4 get on. How many passengers are there now?",11,7,4,8,B) 7,"Starting with 33, subtract 30 who got off (3) and add 4 who got on, giving 7.",Puzzles,Logic Puzzles
"A person walks 10 km east, then 19 km further east. How far is he from the starting point?",9 km,10 km,29 km,19 km,C) 29 km,Walking in the same direction adds the distances: 10 + 19 = 29 km.,Puzzles,Direction Puzzles
"Find the next number in the series: 444, 446, 448, 450, 452, ?",454,451,455,453,A) 454,This is a series of consecutive even numbers. Next number = 452 + 2 = 454.,Puzzles,Pattern Puzzles
"Question: what begins with an e, ends with an e, and only has one letter in it?",An envelope,A pack,The last child took the basket too,Short,A) An envelope,"An envelope begins with 'e', ends with 'e', but contains only one letter (a written letter) inside it.",Puzzles,Word Puzzles
"Consider the following puzzle: brain teaser: a basket has 6 apples and 6 children each take one apple yet one remains, how?",A piano,A glove,The last child took the basket too,A kitten,C) The last child took the basket too,"The last child took their apple along with the basket, leaving one apple still inside the basket they carried.",Puzzles,Brain Teasers
"Consider the following puzzle: what comes once in a minute, twice in a moment, but never in a thousand years?",A glove,A kitten,A piano,The letter M,D) The letter M,"The letter 'M' appears once in 'minute', twice in 'moment', but not at all in 'thousand years'.",Puzzles,Word Puzzles
"A person walks 19 km east, then 10 km further east. How far is he from the starting point?",9 km,29 km,10 km,19 km,B) 29 km,Walking in the same direction adds the distances: 19 + 10 = 29 km.,Puzzles,Direction Puzzles
"Find the next number in the series: 206, 229, 206, 229, 206, ?",228,230,232,229,D) 229,"The series alternates between 206 and 229. Since the last number is 206, the next number = 229.",Puzzles,Pattern Puzzles
Is 1490 a prime number?,Yes,Cannot be determined,No,Only if even,C) No,"1490 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
"Consider the following puzzle: which odd item does not belong: Rose, Lily, Tulip, Oak?",A fence,Carrot,Dolphin,Oak,D) Oak,"Rose, Lily, and Tulip are flowers, while Oak is a tree, making it the odd one out.",Puzzles,Odd One Out
"A person walks 17 km east, then 5 km further east. How far is he from the starting point?",22 km,12 km,5 km,17 km,A) 22 km,Walking in the same direction adds the distances: 17 + 5 = 22 km.,Puzzles,Direction Puzzles
Is 1350 a prime number?,Only if even,Yes,No,Cannot be determined,C) No,"1350 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
Consider the following puzzle: what five-letter word becomes shorter when you add two letters to it?,Short,Chair,A window,The last child took the basket too,A) Short,"The word 'short' becomes 'shorter' when 'er' is added, ironically describing becoming 'shorter' in spelling.",Puzzles,Word Puzzles
what can you catch but not throw?,A sponge,A cold,A window,Thermometer,B) A cold,You can 'catch' a cold (get sick) but you cannot physically throw it.,Puzzles,Word Puzzles
"Find the next number in the series: 8, 12, 16, 20, 24, ?",32,26,28,27,C) 28,"Each term increases by 4, so the next number is 24 + 4 = 28.",Puzzles,Sequence Puzzles
Is 178 a prime number?,No,Yes,Only if even,Cannot be determined,A) No,"178 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
what kind of band never plays music?,Thermometer,Carrot,A rubber band,Sphere,C) A rubber band,"A rubber band is a type of 'band' that stretches, but it never plays music.",Puzzles,Word Puzzles
"Consider the following puzzle: brain teaser: a farmer has 10 sheep, all but 3 run away, how many remain?",A rubber band,3,Short,A stamp,B) 3,"'All but 3' means all except 3 ran away, so exactly 3 sheep remain.",Puzzles,Brain Teasers
"Consider the following puzzle: brain teaser: which weighs more, 1 kg of iron or 1 kg of cotton?",They weigh the same,A towel,An envelope,3,A) They weigh the same,"Both weigh exactly 1 kg; weight is the same regardless of material, though cotton takes up more volume.",Puzzles,Brain Teasers
"Find the next number (differences increase by 1 each time): 5, 8, 10, 14, 18, ?",29,23,30,27,B) 23,"The differences are 3, 2, 4, 4, increasing by 1 each time. Next difference = 5, so next term = 18 + 5 = 23.",Puzzles,Pattern Puzzles
"A bus has 40 passengers. At the next stop, 20 get off and 13 get on. How many passengers are there now?",37,30,33,36,C) 33,"Starting with 40, subtract 20 who got off (20) and add 13 who got on, giving 33.",Puzzles,Logic Puzzles
"Consider the following puzzle: brain teaser: a farmer has 10 sheep, all but 3 run away, how many remain?",A pride,Oak,A rubber band,3,D) 3,"'All but 3' means all except 3 ran away, so exactly 3 sheep remain.",Puzzles,Brain Teasers
"Find the missing number in the series: 15, 28, ?, 54, 67.",41,53,45,28,A) 41,"The series increases by 13 each time, so the missing number = 28 + 13 = 41.",Puzzles,Number Puzzles
"Find the next number in the series: 48, 66, 84, 102, 120, ?",120,130,138,142,C) 138,"Each term increases by 18, so the next number is 120 + 18 = 138.",Puzzles,Sequence Puzzles
Is 381 a prime number?,No,Only if even,Yes,Cannot be determined,A) No,"381 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
Consider the following puzzle: what gets wetter as it dries?,A towel,A kitten,A glove,Chair,A) A towel,A towel gets wetter as it absorbs moisture while drying something else.,Puzzles,Riddles
"A person walks 5 km east, then 17 km further east. How far is he from the starting point?",17 km,5 km,22 km,12 km,C) 22 km,Walking in the same direction adds the distances: 5 + 17 = 22 km.,Puzzles,Direction Puzzles
Is 595 a prime number?,Only if even,No,Cannot be determined,Yes,B) No,"595 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
"A person walks 4 km east, then 16 km further east. How far is he from the starting point?",4 km,16 km,12 km,20 km,D) 20 km,Walking in the same direction adds the distances: 4 + 16 = 20 km.,Puzzles,Direction Puzzles
"Find the missing number in the series: 8, 12, ?, 20, 24.",16,12,14,15,A) 16,"The series increases by 4 each time, so the missing number = 12 + 4 = 16.",Puzzles,Number Puzzles
"Find the next number in the series: 4, 10, 16, 22, 28, ?",38,33,34,31,C) 34,"Each term increases by 6, so the next number is 28 + 6 = 34.",Puzzles,Sequence Puzzles
"Find the next number in the series: 23, 277, 23, 277, 23, ?",274,277,275,281,B) 277,"The series alternates between 23 and 277. Since the last number is 23, the next number = 277.",Puzzles,Pattern Puzzles
"Find the next number in the series: 145, 184, 145, 184, 145, ?",186,181,188,184,D) 184,"The series alternates between 145 and 184. Since the last number is 145, the next number = 184.",Puzzles,Pattern Puzzles
what five-letter word becomes shorter when you add two letters to it?,A cold,Short,A towel,A glove,B) Short,"The word 'short' becomes 'shorter' when 'er' is added, ironically describing becoming 'shorter' in spelling.",Puzzles,Word Puzzles
"A person walks 12 km east, then 11 km further east. How far is he from the starting point?",12 km,23 km,1 km,11 km,B) 23 km,Walking in the same direction adds the distances: 12 + 11 = 23 km.,Puzzles,Direction Puzzles
"Find the next number in the series: 238, 240, 242, 244, 246, ?",250,246,251,248,D) 248,This is a series of consecutive even numbers. Next number = 246 + 2 = 248.,Puzzles,Pattern Puzzles
"A person walks 15 km north, then 20 km south. How far is he from the starting point?",5 km,15 km,20 km,35 km,A) 5 km,"Walking in opposite directions, the net distance is |15 - 20| = 5 km from the start.",Puzzles,Direction Puzzles
"Find the missing number in the series: 23, 27, 31, ?, 39.",39,34,35,31,C) 35,"The series increases by 4 each time, so the missing number = 31 + 4 = 35.",Puzzles,Number Puzzles
"A person walks 18 km east, then 12 km further east. How far is he from the starting point?",30 km,18 km,12 km,6 km,A) 30 km,Walking in the same direction adds the distances: 18 + 12 = 30 km.,Puzzles,Direction Puzzles
"A person walks 5 km north, then 2 km south. How far is he from the starting point?",2 km,5 km,3 km,7 km,C) 3 km,"Walking in opposite directions, the net distance is |5 - 2| = 3 km from the start.",Puzzles,Direction Puzzles
what invention lets you look right through a wall?,Oak,A stamp,A window,Seven,C) A window,A window is built into a wall and lets you see straight through it.,Puzzles,Riddles
Is 220 a prime number?,No,Yes,Only if even,Cannot be determined,A) No,"220 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
"Consider the following puzzle: which odd item does not belong: Rose, Lily, Tulip, Oak?",A pack,4,An envelope,Oak,D) Oak,"Rose, Lily, and Tulip are flowers, while Oak is a tree, making it the odd one out.",Puzzles,Odd One Out
"which odd item does not belong: Car, Bicycle, Bus, House?",A needle,Sphere,A rubber band,House,D) House,"Car, Bicycle, and Bus are modes of transport, while a House is a building, making it the odd one out.",Puzzles,Odd One Out
"A bus has 31 passengers. At the next stop, 28 get off and 19 get on. How many passengers are there now?",23,24,26,22,D) 22,"Starting with 31, subtract 28 who got off (3) and add 19 who got on, giving 22.",Puzzles,Logic Puzzles
"A bus has 39 passengers. At the next stop, 16 get off and 10 get on. How many passengers are there now?",37,36,30,33,D) 33,"Starting with 39, subtract 16 who got off (23) and add 10 who got on, giving 33.",Puzzles,Logic Puzzles
"A bus has 11 passengers. At the next stop, 6 get off and 8 get on. How many passengers are there now?",16,17,14,13,D) 13,"Starting with 11, subtract 6 who got off (5) and add 8 who got on, giving 13.",Puzzles,Logic Puzzles
"Find the next number in the series: 232, 116, 232, 116, 232, ?",115,114,116,117,C) 116,"The series alternates between 232 and 116. Since the last number is 232, the next number = 116.",Puzzles,Pattern Puzzles
"Find the missing number in the series: 15, 29, 43, ?, 71.",49,51,43,57,D) 57,"The series increases by 14 each time, so the missing number = 43 + 14 = 57.",Puzzles,Number Puzzles
"Find the next number in the series: 13, 29, 45, 61, 77, ?",106,98,85,93,D) 93,"Each term increases by 16, so the next number is 77 + 16 = 93.",Puzzles,Sequence Puzzles
"Find the next number (differences increase by 1 each time): 2, 4, 5, 11, 16, ?",22,12,30,34,A) 22,"The differences are 2, 1, 6, 5, increasing by 1 each time. Next difference = 6, so next term = 16 + 6 = 22.",Puzzles,Pattern Puzzles
"Find the missing number in the series: 27, 33, ?, 45, 51.",36,41,42,39,D) 39,"The series increases by 6 each time, so the missing number = 33 + 6 = 39.",Puzzles,Number Puzzles
Question: what has a face and two hands but no arms or legs?,A bottle,A clock,Seven → Even,A piano,B) A clock,A clock has a 'face' and 'hands' (hour and minute hands) but no arms or legs.,Puzzles,Riddles
Is 207 a prime number?,Yes,Cannot be determined,No,Only if even,C) No,"207 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
Is 1022 a prime number?,No,Yes,Only if even,Cannot be determined,A) No,"1022 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
"Find the next number in the series: 93, 95, 97, 99, 101, ?",102,103,100,104,B) 103,This is a series of consecutive odd numbers. Next number = 101 + 2 = 103.,Puzzles,Pattern Puzzles
A father and son have a combined age of 35. The father is 25 years older than the son. How old is the son?,1,9,5,6,C) 5,Let the son's age be x; father is x+25. So x + (x+25) = 35 → 2x = 10 → x = 5.,Puzzles,Logic Puzzles
"Find the next number (differences increase by 1 each time): 13, 14, 15, 20, 25, ?",32,31,21,38,B) 31,"The differences are 1, 1, 5, 5, increasing by 1 each time. Next difference = 6, so next term = 25 + 6 = 31.",Puzzles,Pattern Puzzles
Question: what gets wetter as it dries?,Seven,A towel,A cold,Chair,B) A towel,A towel gets wetter as it absorbs moisture while drying something else.,Puzzles,Riddles
"A bus has 33 passengers. At the next stop, 17 get off and 3 get on. How many passengers are there now?",20,22,15,19,D) 19,"Starting with 33, subtract 17 who got off (16) and add 3 who got on, giving 19.",Puzzles,Logic Puzzles
match: a baby dog is called what?,River,Seven → Even,A puppy,A pack,C) A puppy,A baby dog is called a puppy.,Puzzles,Matching Puzzles
