Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Quiz question: What is osmosis?,About 37°C,Isaac Newton,To carry oxygen throughout the body,The movement of water molecules through a semi-permeable membrane,D) The movement of water molecules through a semi-permeable membrane,Osmosis is the movement of water molecules across a semi-permeable membrane from a region of lower to higher solute concentration.,Science,Biology
Choose the correct answer: What is DNA?,The tendency of an object to resist a change in its state of motion,The genetic material that carries hereditary information,Seismology,The process of a liquid turning into vapor,B) The genetic material that carries hereditary information,DNA (deoxyribonucleic acid) is the molecule that carries genetic instructions in living organisms.,Science,Biology
Quiz question: What is the SI unit of force?,Metamorphosis,O,H₂O,Newton,D) Newton,"The SI unit of force is the Newton, named after Sir Isaac Newton.",Science,Physics
Which organ pumps blood through the human body?,Anything that has mass and occupies space,The tendency of an object to resist a change in its state of motion,Heart,Charles Darwin,C) Heart,The heart is a muscular organ that pumps blood throughout the circulatory system.,Science,Biology
What is the chemical formula of water?,Physics,The process of a gas turning into a liquid,A substance that releases hydrogen ions in water and has a pH below 7,H₂O,D) H₂O,"Water is made of two hydrogen atoms and one oxygen atom, giving the formula H₂O.",Science,Chemistry
Quiz question: What is the pH value of a neutral solution?,100°C,The movement of water molecules through a semi-permeable membrane,7,Oxygen,C) 7,"A neutral solution, like pure water, has a pH value of exactly 7 on the pH scale.",Science,Chemistry
Which option correctly answers this: What is the SI unit of force?,Newton,The process by which plants convert sunlight into chemical energy,Physics,Albert Einstein,A) Newton,"The SI unit of force is the Newton, named after Sir Isaac Newton.",Science,Physics
Quiz question: What is condensation?,100°C,Albert Einstein,Ohm,The process of a gas turning into a liquid,D) The process of a gas turning into a liquid,"Condensation is the process by which water vapor (gas) turns back into liquid water, often forming clouds or dew.",Science,Earth Science
What is the boiling point of water at sea level?,Refraction and dispersion of sunlight through water droplets,Charles Darwin,A substance with a pH above 7 that can neutralize acids,100°C,D) 100°C,"At sea level (standard atmospheric pressure), water boils at 100°C (212°F).",Science,Physics
Which option correctly answers this: Which vitamin is produced when skin is exposed to sunlight?,The genetic material that carries hereditary information,Vitamin D,Seismology,Solar energy,B) Vitamin D,The human body synthesizes Vitamin D in the skin upon exposure to sunlight.,Science,Biology
What is photosynthesis?,H₂O,Ice is less dense than liquid water,The process by which plants convert sunlight into chemical energy,Albert Einstein,C) The process by which plants convert sunlight into chemical energy,"Photosynthesis is the process by which green plants use sunlight, water, and carbon dioxide to produce glucose and oxygen.",Science,Biology
"Which option correctly answers this: What is the study of the origin, history, and structure of the Earth called?",Physics,Heart,Biology,Geology,D) Geology,"Geology is the scientific study of the Earth's physical structure, substances, history, and processes.",Science,Earth Science
What is the human body's normal average temperature (in Celsius)?,About 37°C,Newton,Mercury,Refraction and dispersion of sunlight through water droplets,A) About 37°C,The average normal human body temperature is approximately 37°C (98.6°F).,Science,Biology
Quiz question: What is the study of substances and their reactions called?,Gravity,About 37°C,Chemistry,A community of living organisms interacting with their physical environment,C) Chemistry,"Chemistry is the branch of science that studies substances, their properties, and the reactions between them.",Science,Chemistry
Quiz question: What is the powerhouse of the cell?,About 37°C,A substance with a pH above 7 that can neutralize acids,Light travels faster than sound,Mitochondria,D) Mitochondria,"Mitochondria generate most of the cell's supply of ATP, the energy currency of the cell.",Science,Biology
What is an atom?,The process of a liquid turning into vapor,The smallest unit of matter that retains the properties of an element,Nitrogen,Solar energy,B) The smallest unit of matter that retains the properties of an element,"An atom is the basic building block of matter, the smallest unit that retains the chemical properties of an element.",Science,Matter
Quiz question: What is osmosis?,Isaac Newton,"Solid, liquid, and gas",The movement of water molecules through a semi-permeable membrane,The process of a gas turning into a liquid,C) The movement of water molecules through a semi-permeable membrane,Osmosis is the movement of water molecules across a semi-permeable membrane from a region of lower to higher solute concentration.,Science,Biology
Quiz question: Who discovered penicillin?,The genetic material that carries hereditary information,"Solid, liquid, and gas",Alexander Fleming,The Law of Inertia,C) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Science,Scientific Discoveries
Which option correctly answers this: Which is a renewable source of energy?,Solar energy,Physics,The process of a gas turning into a liquid,The process by which plants convert sunlight into chemical energy,A) Solar energy,"Solar energy is renewable because it comes from the sun, a source that will not run out on a human timescale.",Science,Energy
