Choose the correct definition of Goa.,An ancient Inca citadel located in the Andes Mountains of Peru,"A famous Sikh gurdwara located in Amritsar, India, known for its gold-covered structure",A coastal Indian state known for its beaches and Portuguese heritage,An ancient city in Jordan famous for its rock-cut architecture,C) A coastal Indian state known for its beaches and Portuguese heritage,"Goa, on India's western coast, is known for its beaches, nightlife, and Portuguese colonial architecture.",Travel & Tourism,Beaches
Which of the following best describes the Taj Mahal?,"A mountain range popular for trekking, mountaineering, and hill stations","A famous monument located in Mumbai, overlooking the Arabian Sea","A white marble mausoleum in Agra, India, built by Shah Jahan",A large system of waterfalls on the border of Argentina and Brazil,"C) A white marble mausoleum in Agra, India, built by Shah Jahan","The Taj Mahal, in Agra, India, is a white marble mausoleum built by Mughal emperor Shah Jahan in memory of his wife.",Travel & Tourism,Monuments
Which option best explains the meaning of Shimla?,A large system of waterfalls on the border of Argentina and Brazil,"A popular hill station in Himachal Pradesh, India",Ancient Egyptian pyramid structures located near Cairo,"The first national park in the world, known for its geysers","B) A popular hill station in Himachal Pradesh, India","Shimla, in Himachal Pradesh, is a popular Indian hill station known for its colonial architecture and cool climate.",Travel & Tourism,Hill Stations
What is the Serengeti National Park?,A national park in Tanzania known for its wildlife and annual migration,"A popular hill station in Himachal Pradesh, India",An ancient city in Jordan famous for its rock-cut architecture,An Italian city famous for its canals instead of roads,A) A national park in Tanzania known for its wildlife and annual migration,The Serengeti National Park in Tanzania is renowned for its vast wildlife populations and the annual wildebeest migration.,Travel & Tourism,National Parks
the Golden Temple can be best defined as which of the following?,"The largest tropical rainforest in the world, located mainly in Brazil","A famous monument located in Mumbai, overlooking the Arabian Sea","A large temple complex in Cambodia, originally built as a Hindu temple","A famous Sikh gurdwara located in Amritsar, India, known for its gold-covered structure","D) A famous Sikh gurdwara located in Amritsar, India, known for its gold-covered structure","The Golden Temple (Harmandir Sahib) in Amritsar is a revered Sikh gurdwara, famous for its gold-covered upper structure.",Travel & Tourism,Indian Tourist Places
Goa can be best defined as which of the following?,"An iron lattice tower located in Paris, France",One of the most visited national parks in the United States,"A hill station in Kerala, India, known for its tea plantations",A coastal Indian state known for its beaches and Portuguese heritage,D) A coastal Indian state known for its beaches and Portuguese heritage,"Goa, on India's western coast, is known for its beaches, nightlife, and Portuguese colonial architecture.",Travel & Tourism,Beaches
What is Goa?,"A mountain range popular for trekking, mountaineering, and hill stations","Japan's highest and most famous mountain, considered sacred",A coastal Indian state known for its beaches and Portuguese heritage,A group of waterfalls on the border of the United States and Canada,C) A coastal Indian state known for its beaches and Portuguese heritage,"Goa, on India's western coast, is known for its beaches, nightlife, and Portuguese colonial architecture.",Travel & Tourism,Beaches
Choose the correct definition of Ooty.,"A hill station in West Bengal, India, famous for its tea gardens","A popular hill station in Tamil Nadu, India, known for its tea plantations","A popular hill station in Himachal Pradesh, India",A steep-sided canyon carved by the Colorado River in the United States,"B) A popular hill station in Tamil Nadu, India, known for its tea plantations","Ooty (Udhagamandalam), in Tamil Nadu, is a popular hill station known for its cool climate and tea plantations.",Travel & Tourism,Hill Stations
Choose the correct definition of the Pyramids of Giza.,A group of waterfalls on the border of the United States and Canada,"One of the oldest continuously inhabited cities, located on the Ganges in India",An Italian city famous for its canals instead of roads,Ancient Egyptian pyramid structures located near Cairo,D) Ancient Egyptian pyramid structures located near Cairo,"The Pyramids of Giza are ancient Egyptian monuments located near Cairo, built as tombs for pharaohs.",Travel & Tourism,Monuments
What is the Sydney Opera House?,An Indian archipelago known for its beaches and marine life,"An Indonesian island known for its beaches, temples, and rice terraces",A large system of waterfalls on the border of Argentina and Brazil,A famous performing arts venue with a distinctive sail-like design in Australia,D) A famous performing arts venue with a distinctive sail-like design in Australia,"The Sydney Opera House, in Australia, is a famous performing arts venue recognized for its unique sail-shaped design.",Travel & Tourism,Famous Landmarks
Choose the correct definition of Rishikesh.,"A city in Uttarakhand, India, known as a hub for yoga and adventure tourism",A national park in Tanzania known for its wildlife and annual migration,"A large temple complex in Cambodia, originally built as a Hindu temple","A historic fort and palace complex located near Jaipur, India","A) A city in Uttarakhand, India, known as a hub for yoga and adventure tourism","Rishikesh, in Uttarakhand, India, is known as a hub for yoga, meditation, and adventure tourism like river rafting.",Travel & Tourism,Indian Tourist Places
What is Bali?,One of the most visited national parks in the United States,"An Indonesian island known for its beaches, temples, and rice terraces","The world's largest coral reef system, located off Australia",A large statue located on Liberty Island in New York Harbor,"B) An Indonesian island known for its beaches, temples, and rice terraces","Bali, Indonesia, is a popular tourist island known for its beaches, Hindu temples, and scenic rice terraces.",Travel & Tourism,Beaches
